pk_woo_id,status,fk_operation_id,operation_key,operation_description,duration,duration_unit,predecessor_operation_key,fk_required_skill_id,required_skill_desc,order_basic_start_date,order_basic_end_date,operation_scheduled_start,operation_scheduled_end,confirmed_work,confirmed_work_unit,fk_assigned_technician_id,operation_type,operation_subtype,operation_order,fk_asset_id,priority_score
299,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,21.0,2
300,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,21.0,2
301,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,21.0,2
302,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,21.0,2
276,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,22.0,2
277,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,22.0,2
278,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,22.0,2
279,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,22.0,2
280,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,22.0,2
281,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,23.0,2
282,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,23.0,2
283,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,23.0,2
284,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,23.0,2
285,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,23.0,2
286,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,24.0,2
287,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,24.0,2
288,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,24.0,2
289,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,24.0,2
290,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,24.0,2
291,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,25.0,2
292,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,25.0,2
293,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,25.0,2
294,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,25.0,2
295,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,25.0,2
271,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,26.0,2
272,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,26.0,2
273,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,26.0,2
274,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,26.0,2
275,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,26.0,2
266,To do,15,Preventive-monthly-1,Safety Systems Check,"30,0",Minutes,,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,1,27.0,2
267,To do,16,Preventive-monthly-2,Structural and Mechanical Inspection,"30,0",Minutes,15.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,2,27.0,2
268,To do,17,Preventive-monthly-3,Electrical and Control Systems Examination,"30,0",Minutes,16.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,3,27.0,2
269,To do,18,Preventive-monthly-4,Performance and Load Testing,"50,0",Minutes,17.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,4,27.0,2
270,To do,19,Preventive-monthly-5,Documentation and Compliance Verification,"10,0",Minutes,18.0,"3,4","Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Preventive,monthly,5,27.0,2
231,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,28.0,1
232,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,28.0,1
233,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,28.0,1
234,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,28.0,1
235,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,28.0,1
236,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,28.0,1
237,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,28.0,1
210,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,29.0,1
211,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,29.0,1
212,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,29.0,1
213,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,29.0,1
214,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,29.0,1
215,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,29.0,1
216,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,29.0,1
224,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,30.0,1
225,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,30.0,1
226,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,30.0,1
227,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,30.0,1
228,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,30.0,1
229,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,30.0,1
230,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,30.0,1
217,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,1,31.0,1
218,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,2,31.0,1
219,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,3,31.0,1
220,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,4,31.0,1
221,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,5,31.0,1
222,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,6,31.0,1
223,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",,,,,"0,0",Minutes,,Corrective,Low,7,31.0,1
344,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,1,32.0,1
345,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,2,32.0,1
346,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,3,32.0,1
347,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,4,32.0,1
348,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,5,32.0,1
349,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,6,32.0,1
350,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,7,32.0,1
386,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,1,33.0,1
387,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,2,33.0,1
388,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,3,33.0,1
389,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,4,33.0,1
390,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,5,33.0,1
391,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,6,33.0,1
392,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,7,33.0,1
379,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,1,34.0,1
380,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,2,34.0,1
381,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,3,34.0,1
382,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,4,34.0,1
383,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,5,34.0,1
384,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,6,34.0,1
385,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,7,34.0,1
372,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,1,35.0,1
373,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,2,35.0,1
374,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,3,35.0,1
375,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,4,35.0,1
376,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,5,35.0,1
377,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,6,35.0,1
378,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,7,35.0,1
358,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,1,36.0,1
359,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,2,36.0,1
360,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,3,36.0,1
361,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,4,36.0,1
362,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,5,36.0,1
363,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,6,36.0,1
364,To do,14,Corrective-Low-7,System Cleanup and Safety Checks,"10,0",Minutes,13.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",4/11/2024,8/11/2024,,,"0,0",Minutes,,Corrective,Low,7,36.0,1
365,To do,8,Corrective-Low-1,Diagnostics and Troubleshooting,"30,0",Minutes,,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Corrective,Low,1,37.0,1
366,To do,9,Corrective-Low-2,Component Repair and Replacement,"1,0",Hours,8.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Corrective,Low,2,37.0,1
367,To do,10,Corrective-Low-3,Control System Checks,"5,0",Minutes,9.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Corrective,Low,3,37.0,1
368,To do,11,Corrective-Low-4,Testing and Validation,"5,0",Minutes,10.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Corrective,Low,4,37.0,1
369,To do,12,Corrective-Low-5,Documentation and Reporting,"5,0",Minutes,11.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Corrective,Low,5,37.0,1
370,To do,13,Corrective-Low-6,Post-Maintenance Adjustments,"5,0",Minutes,12.0,"1,2,3,4","Electrician, Mecanician, Inspector Junior, Inspector Senior",11/11/2024,15/11/2024,,,"0,0",Minutes,,Corrective,Low,6,37.0,1
